stargazers_count,has_projects,has_wiki,topic_count,forks_count_log,open_issues_count_log,days_since_last_push_log
71552,False,False,7,9.73186851887531,1.3862943611198906,1.791759469228055
71391,True,True,5,8.300528606199737,7.890208213109961,0.6931471805599453
71356,False,False,20,9.073145132798338,6.925595197110468,1.791759469228055
71307,False,False,12,9.02304647355567,5.730099782973575,1.3862943611198906
71241,True,True,8,9.688560155993258,5.638354669333745,0.6931471805599453
71226,True,True,3,9.729372232289272,6.8001700683022,3.367295829986474
71074,False,False,20,8.852950887099581,3.091042453358316,4.912654885736052
71070,True,True,0,9.675519883856426,4.700480365792417,5.3612921657094255
70978,True,True,0,10.127031023871664,2.3978952727983707,1.0986122886681096
70726,True,False,12,8.567506005289827,6.884486652042782,2.0794415416798357
70681,True,True,5,9.035391569511642,5.783825182329737,4.736198448394496
70331,True,False,4,7.562161631225652,5.786897381366708,1.791759469228055
69994,False,False,0,9.27995971385624,9.100078977718645,0.6931471805599453
69032,False,True,4,10.058652004037477,5.337538079701318,0.6931471805599453
68594,True,True,3,8.927977461002001,7.544861068658458,1.791759469228055
68582,True,False,2,10.093363833734193,6.688354713946762,1.3862943611198906
68577,True,True,7,8.437933510430605,4.653960350157523,2.995732273553991
68566,True,True,0,8.081475040137052,3.828641396489095,1.0986122886681096
68493,True,False,4,9.031692060548524,4.110873864173311,7.01301578963963
68487,True,False,18,8.489616423646003,6.42648845745769,0.6931471805599453
68305,True,False,18,9.115699967822062,6.71901315438526,0.6931471805599453
68079,True,True,5,9.068661593644245,4.844187086458591,4.77912349311153
67876,True,True,4,8.94715577112479,4.875197323201151,4.770684624465665
67730,True,False,13,8.827321452697849,4.406719247264253,0.6931471805599453
67425,True,False,6,9.388653907372598,6.336825731146441,3.5263605246161616
66756,True,True,13,8.812545770172239,3.4965075614664802,4.770684624465665
66443,True,True,13,9.125871215349733,1.6094379124341003,1.9459101490553132
66371,True,True,9,9.89404309370813,7.408530566894626,1.6094379124341003
66240,True,True,20,9.517015920920498,1.6094379124341003,1.3862943611198906
66192,True,False,0,9.398395460617898,8.264363329731667,0.6931471805599453
66107,True,True,5,10.204702639270494,7.613324979540639,0.6931471805599453
65815,True,True,0,8.814627555310697,4.499809670330265,1.9459101490553132
65767,True,False,16,9.143986871426161,5.3230099791384085,0.6931471805599453
65736,False,False,6,8.73681053295389,3.295836866004329,2.833213344056216
65667,False,False,10,9.959442464680574,3.5263605246161616,0.6931471805599453
65563,True,True,0,9.394909401310617,3.2188758248682006,3.6109179126442243
65326,True,True,0,9.12913031655064,3.9512437185814275,6.481577129276431
65285,True,True,0,8.482808764554406,8.458716261657262,6.478509642208569
64941,True,False,7,8.463370384718731,0.0,4.060443010546419
64938,True,False,6,9.1986725671085,5.986452005284438,1.3862943611198906
64936,True,True,20,9.464827539570322,4.787491742782046,5.918893854273146
64768,True,True,7,8.32239411311117,2.8903717578961645,1.0986122886681096
64500,False,False,19,8.647168267837984,7.114769448366463,0.6931471805599453
64096,False,True,10,8.150179269682326,5.820082930352362,2.8903717578961645
64088,True,True,7,9.250906333722844,6.658011045870748,1.3862943611198906
64072,True,True,8,9.892274925322026,5.293304824724492,1.3862943611198906
63882,False,False,10,7.850882664809852,5.2574953720277815,4.394449154672439
63559,False,False,6,8.621192781434722,5.786897381366708,1.0986122886681096
63494,True,False,16,8.585599224080298,2.833213344056216,0.6931471805599453
63409,False,False,2,8.017637159908478,6.484635235635252,0.6931471805599453
63282,False,False,17,7.423568444259167,3.6635616461296463,1.0986122886681096
63198,True,False,14,8.699181359308955,6.721425700790643,2.0794415416798357
63083,True,False,4,9.225228984469933,5.351858133476067,3.1354942159291497
63056,True,True,14,8.470520783217808,6.559615237493242,0.6931471805599453
63022,True,True,13,8.274357006756292,4.31748811353631,4.143134726391533
62955,True,True,8,9.95745476880607,2.302585092994046,1.791759469228055
62855,False,False,4,9.323133199451306,3.7376696182833684,1.0986122886681096
62853,True,True,0,7.224753405767971,4.290459441148391,7.0817085861055755
62799,True,True,4,8.583542571957771,4.007333185232471,0.6931471805599453
62707,True,True,15,9.384209641955154,4.8283137373023015,3.8066624897703196
62561,True,True,20,8.563122123304638,5.60947179518496,0.6931471805599453
61957,True,True,0,8.77307495131822,6.794586580876499,0.6931471805599453
61701,False,False,4,8.598220030058611,6.807934943699926,0.6931471805599453
